日期,m值,沪深300收盘指数
2015-06-02,0.6286,5161.8700
2015-06-03,0.7285,5143.5900
2015-06-04,0.7577,5181.4200
2015-06-05,0.6945,5230.5500
2015-06-08,0.7413,5353.7500
2015-06-09,0.5742,5317.4600
2015-06-10,0.1274,5309.1100
2015-06-11,-0.0631,5306.5900
2015-06-12,-0.2119,5335.1200
2015-06-15,-0.2833,5221.1700
2015-06-16,-0.8534,5064.8200
2015-06-17,-0.7011,5138.8300
2015-06-18,-0.7499,4930.5500
2015-06-19,-0.7862,4637.0500
2015-06-23,-0.4361,4786.0900
2015-06-24,-0.3308,4880.1300
2015-06-25,-0.4653,4706.5200
2015-06-26,-0.6978,4336.1900
2015-06-29,-0.7848,4191.5500
2015-06-30,-0.5729,4473.0000
2015-07-01,-0.7673,4253.0200
2015-07-02,-0.7602,4108.0000
2015-07-03,-0.8518,3885.9200
2015-07-06,-0.6372,3998.5400
2015-07-07,-0.4400,3928.0000
2015-07-08,-0.4328,3663.0400
2015-07-09,-0.1124,3897.6300
2015-07-10,0.1397,4106.5600
2015-07-13,0.4994,4211.8100
2015-07-14,0.1909,4112.1500
2015-07-15,0.0401,3966.7600
2015-07-16,0.1699,3997.3600
2015-07-17,0.5779,4151.5000
2015-07-20,0.6927,4160.6100
2015-07-21,0.6665,4166.0100
2015-07-22,0.5742,4157.1600
2015-07-23,0.2011,4250.8100
2015-07-24,0.1624,4176.2800
2015-07-27,-0.4869,3818.7300
2015-07-28,-0.4903,3811.0900
2015-07-29,-0.1739,3930.3800
2015-07-30,-0.1940,3815.4100
2015-07-31,0.0310,3816.7000
2015-08-03,0.0679,3829.2400
2015-08-04,0.0493,3948.1600
2015-08-05,0.1639,3866.9000
2015-08-06,-0.0156,3831.8500
2015-08-07,0.0327,3906.9400
2015-08-10,0.4703,4084.3600
2015-08-11,0.5261,4066.6700
2015-08-12,0.5138,4016.1300
2015-08-13,0.2869,4075.4600
2015-08-14,0.0662,4073.5400
2015-08-17,-0.0208,4077.8700
2015-08-18,-0.5748,3825.4100
2015-08-19,-0.6219,3886.1400
2015-08-20,-0.8607,3761.4500
2015-08-21,-0.9218,3589.5400
2015-08-24,-0.8302,3275.5300
2015-08-25,-0.6248,3042.9300
2015-08-26,-0.3557,3025.6900
2015-08-27,-0.0616,3205.6400
2015-08-28,0.1592,3342.2900
2015-08-31,0.2462,3366.5400
2015-09-01,0.2712,3362.0800
2015-09-02,0.3589,3365.8300
2015-09-07,-0.0402,3250.4900
2015-09-08,0.1435,3334.0200
2015-09-09,0.2263,3399.3100
2015-09-10,-0.0380,3357.5600
2015-09-11,-0.0452,3347.1900
2015-09-14,-0.2272,3281.1300
2015-09-15,-0.3699,3152.2300
2015-09-16,-0.1333,3309.2500
2015-09-17,0.0143,3237.0000
2015-09-18,0.1170,3251.2700
2015-09-21,0.1877,3308.2500
2015-09-22,0.0783,3339.0300
2015-09-23,-0.4813,3263.0300
2015-09-24,-0.4394,3285.0000
2015-09-25,-0.5708,3231.9500
2015-09-28,-0.1860,3242.7500
2015-09-29,-0.2618,3178.8500
2015-09-30,0.0532,3202.9500
2015-10-08,0.4913,3296.4800
2015-10-09,0.5876,3340.1200
2015-10-12,0.8204,3447.6900
2015-10-13,0.7397,3445.0400
2015-10-14,0.5740,3406.1100
2015-10-15,0.6635,3486.8100
2015-10-16,0.6929,3534.0700
2015-10-19,0.6164,3534.1800
2015-10-20,0.3754,3577.7000
2015-10-21,0.0975,3473.2500
2015-10-22,-0.0689,3524.5300
2015-10-23,0.2402,3571.2400
2015-10-26,0.1262,3589.2600
2015-10-27,-0.0045,3592.8800
2015-10-28,-0.3034,3524.9200
2015-10-29,-0.4523,3533.3100
2015-10-30,-0.3240,3534.0800
2015-11-02,-0.3172,3475.9600
2015-11-03,-0.2944,3465.4900
2015-11-04,0.6404,3628.5400
2015-11-05,0.8238,3705.9700
2015-11-06,0.7987,3793.3700
2015-11-09,0.6832,3840.3500
2015-11-10,0.3474,3833.2400
2015-11-11,0.1457,3833.6500
2015-11-12,-0.0825,3795.3200
2015-11-13,-0.6451,3746.2400
2015-11-16,-0.5278,3764.1300
2015-11-17,-0.1366,3758.3900
2015-11-18,-0.0535,3715.5800
2015-11-19,0.1319,3774.9700
2015-11-20,0.1562,3774.3800
2015-11-23,0.0878,3753.3400
2015-11-24,0.1271,3753.8900
2015-11-25,-0.1704,3781.6100
2015-11-26,-0.1839,3759.4300
2015-11-27,-0.4032,3556.9900
2015-11-30,-0.3662,3566.4100
2015-12-01,-0.2587,3591.7000
2015-12-02,0.1319,3721.9500
2015-12-03,0.2745,3749.3000
2015-12-04,-0.0831,3677.5900
2015-12-07,-0.1862,3687.6100
2015-12-08,-0.5155,3623.0200
2015-12-09,-0.3377,3635.9400
2015-12-10,-0.1535,3623.0800
2015-12-11,-0.0617,3608.0600
2015-12-14,0.5955,3711.3200
2015-12-15,0.6145,3694.3900
2015-12-16,0.4406,3685.4400
2015-12-17,0.7977,3755.8900
2015-12-18,0.7000,3767.9100
2015-12-21,0.7407,3865.9600
2015-12-22,0.6163,3876.7300
2015-12-23,0.2954,3866.3800
2015-12-24,-0.2730,3829.4000
2015-12-25,-0.3877,3838.2000
2015-12-28,-0.3588,3727.6300
2015-12-29,-0.3418,3761.8700
2015-12-30,-0.5000,3765.1800
2015-12-31,-0.2181,3731.0000
2016-01-04,-0.6792,3469.0700
2016-01-05,-0.6819,3478.7800
2016-01-06,-0.4868,3539.8100
2016-01-07,-0.7490,3294.3800
2016-01-08,-0.6644,3361.5600
2016-01-11,-0.6180,3192.4500
2016-01-12,-0.5214,3215.7100
2016-01-13,-0.5777,3155.8800
2016-01-14,-0.4448,3221.5700
2016-01-15,-0.2630,3118.7300
2016-01-18,-0.3158,3130.7300
2016-01-19,-0.2523,3223.1200
2016-01-20,-0.4616,3174.3800
2016-01-21,-0.5494,3081.3500
2016-01-22,-0.6107,3113.4600
2016-01-25,-0.4980,3128.8900
2016-01-26,-0.4788,2940.5100
2016-01-27,-0.4531,2930.3500
2016-01-28,-0.4533,2853.7600
2016-01-29,-0.2498,2946.0900
2016-02-01,0.0968,2901.0500
2016-02-02,0.1846,2961.3300
2016-02-03,0.2780,2948.6400
2016-02-04,0.2589,2984.7600
2016-02-05,0.3549,2963.7900
2016-02-15,0.4350,2946.7100
2016-02-16,0.6463,3037.0400
2016-02-17,0.7865,3063.3200
2016-02-18,0.8808,3053.7000
2016-02-19,0.8221,3051.5800
2016-02-22,0.5462,3118.8700
2016-02-23,0.4415,3089.3600
2016-02-24,0.2481,3109.5500
2016-02-25,-0.0073,2918.7500
2016-02-26,-0.0940,2948.0300
2016-02-29,0.0293,2877.4700
2016-03-01,0.4098,2930.6900
2016-03-02,0.7099,3051.3300
2016-03-03,0.7009,3058.4200
2016-03-04,0.5239,3093.8900
2016-03-07,0.1933,3104.8400
2016-03-08,0.1256,3107.6700
2016-03-09,-0.1488,3071.9100
2016-03-10,-0.2384,3013.1500
2016-03-11,-0.0926,3018.2800
2016-03-14,0.3102,3065.6900
2016-03-15,0.4636,3074.7800
2016-03-16,0.6313,3090.0300
2016-03-17,0.7353,3124.2000
2016-03-18,0.7807,3171.9600
2016-03-21,0.7575,3249.4400
2016-03-22,0.3360,3225.7900
2016-03-23,0.2495,3236.0900
2016-03-24,-0.3743,3181.8500
2016-03-25,-0.5422,3197.8200
2016-03-28,-0.1947,3169.7300
2016-03-29,-0.1508,3135.4100
2016-03-30,0.2872,3216.2800
2016-03-31,0.4321,3218.0900
2016-04-01,0.3498,3221.8900
2016-04-05,0.5236,3264.4900
2016-04-06,0.2960,3257.5300
2016-04-07,-0.0767,3209.2900
2016-04-08,-0.2864,3185.7300
2016-04-11,0.1909,3230.1000
2016-04-12,-0.0212,3218.4500
2016-04-13,0.5317,3261.3800
2016-04-14,0.2393,3275.8300
2016-04-15,0.1224,3272.2100
2016-04-18,-0.5655,3228.4500
2016-04-19,-0.4847,3238.3000
2016-04-20,-0.6926,3181.0300
2016-04-21,-0.6006,3160.6000
2016-04-22,-0.3823,3174.9000
2016-04-25,-0.3959,3162.0300
2016-04-26,-0.1167,3179.1600
2016-04-27,-0.1933,3165.9200
2016-04-28,-0.1426,3160.5800
2016-04-29,0.0088,3156.7500
2016-05-03,0.3912,3213.5400
2016-05-04,0.2140,3209.4600
2016-05-05,0.1182,3213.9200
2016-05-06,-0.4578,3130.3500
2016-05-09,-0.6163,3065.6200
2016-05-10,-0.4573,3069.1100
2016-05-11,-0.2664,3082.8100
2016-05-12,-0.1649,3090.1400
2016-05-13,-0.1688,3074.9400
2016-05-16,-0.0408,3095.3100
2016-05-17,-0.1345,3086.0200
2016-05-18,-0.3491,3068.0400
2016-05-19,-0.3682,3062.5000
2016-05-20,-0.0557,3078.2200
2016-05-23,0.0762,3087.2200
2016-05-24,-0.1994,3063.5600
2016-05-25,-0.2921,3059.2300
2016-05-26,0.0134,3064.2100
2016-05-27,-0.0154,3062.5000
2016-05-30,0.2053,3066.7100
2016-05-31,0.8221,3169.5600
2016-06-01,0.7739,3160.5500
2016-06-02,0.7138,3167.1000
2016-06-03,0.7520,3189.3300
2016-06-06,0.4784,3178.7900
2016-06-07,0.0324,3177.0500
2016-06-08,-0.0870,3163.9900
2016-06-13,-0.4497,3066.3400
2016-06-14,-0.3319,3075.9800
2016-06-15,-0.1448,3116.3700
2016-06-16,-0.2850,3094.6700
2016-06-17,-0.1197,3110.3600
2016-06-20,-0.0919,3112.6700
2016-06-21,-0.1875,3106.3200
2016-06-22,0.0726,3133.9600
2016-06-23,-0.0196,3117.3200
2016-06-24,-0.2728,3077.1600
2016-06-27,0.1414,3120.5400
2016-06-28,0.3762,3136.4000
2016-06-29,0.5646,3151.3900
2016-06-30,0.4096,3153.9200
2016-07-01,0.1856,3154.2000
2016-07-04,0.6955,3204.7000
2016-07-05,0.5952,3207.3800
2016-07-06,0.5610,3216.8000
2016-07-07,0.4229,3209.9500
2016-07-08,-0.0830,3192.2800
2016-07-11,0.0682,3203.3300
2016-07-12,0.6789,3273.1800
2016-07-13,0.6621,3282.8700
2016-07-14,0.1351,3276.7600
2016-07-15,-0.0111,3276.2800
2016-07-18,-0.3774,3262.0200
2016-07-19,-0.6034,3248.2300
2016-07-20,-0.7654,3237.6000
2016-07-21,-0.6567,3252.5200
2016-07-22,-0.6535,3225.1600
2016-07-25,-0.5606,3230.8900
2016-07-26,-0.4481,3269.5900
2016-07-27,-0.4428,3218.2400
2016-07-28,-0.6056,3221.1400
2016-07-29,-0.4730,3203.9300
2016-08-01,-0.6776,3176.8100
2016-08-02,-0.3915,3189.0500
2016-08-03,0.1856,3193.5100
2016-08-04,0.4860,3201.2900
2016-08-05,0.5102,3205.1100
2016-08-08,0.5239,3234.1800
2016-08-09,0.6567,3256.9800
2016-08-10,0.5018,3243.3400
2016-08-11,0.3685,3233.3600
2016-08-12,0.8000,3294.2300
2016-08-15,0.8154,3393.4200
2016-08-16,0.4447,3378.2500
2016-08-17,0.1442,3373.0500
2016-08-18,-0.2765,3364.4900
2016-08-19,-0.5663,3365.0200
2016-08-22,-0.6916,3336.7900
2016-08-23,-0.6134,3341.8300
2016-08-24,-0.6612,3329.8600
2016-08-25,-0.3694,3308.9700
2016-08-26,-0.3822,3307.0900
2016-08-29,-0.2517,3307.7800
2016-08-30,-0.2272,3311.9900
2016-08-31,-0.0257,3327.7900
2016-09-01,-0.1641,3301.5800
2016-09-02,0.0939,3314.1100
2016-09-05,0.0760,3319.6800
2016-09-06,0.1321,3342.6300
2016-09-07,0.0895,3340.8200
2016-09-08,0.0821,3339.5600
2016-09-09,-0.2704,3318.0400
2016-09-12,-0.7719,3262.6000
2016-09-13,-0.6390,3260.3300
2016-09-14,-0.4884,3238.7300
2016-09-19,0.0908,3263.1200
2016-09-20,0.0001,3257.4000
2016-09-21,0.1707,3266.6400
2016-09-22,0.1971,3291.1200
2016-09-23,-0.1751,3275.6700
2016-09-26,-0.4721,3220.2800
2016-09-27,-0.2305,3240.7500
2016-09-28,-0.1746,3230.8900
2016-09-29,0.2767,3244.3900
2016-09-30,0.4540,3253.2800
2016-10-10,0.5305,3293.8700
2016-10-11,0.4124,3306.5600
2016-10-12,0.2971,3300.0100
2016-10-13,0.3389,3302.6500
2016-10-14,0.4980,3305.8500
2016-10-17,0.1790,3277.8800
2016-10-18,0.6469,3321.3300
2016-10-19,0.6760,3316.2400
2016-10-20,0.5372,3318.6000
2016-10-21,0.6745,3327.7400
2016-10-24,0.6804,3367.5800
2016-10-25,0.4285,3367.4500
2016-10-26,0.1279,3354.8000
2016-10-27,-0.2061,3345.7000
2016-10-28,-0.2327,3340.1300
2016-10-31,-0.0926,3336.2800
2016-11-01,0.0362,3359.0500
2016-11-02,0.1354,3333.3500
2016-11-03,0.5577,3365.0800
2016-11-04,0.2957,3354.1700
2016-11-07,0.2240,3356.5900
2016-11-08,0.5361,3371.1200
2016-11-09,0.3422,3353.0500
2016-11-10,0.7354,3390.6100
2016-11-11,0.8328,3417.2200
2016-11-14,0.7820,3430.2500
2016-11-15,0.5704,3429.8700
2016-11-16,0.3378,3429.5900
2016-11-17,0.4221,3436.5300
2016-11-18,0.0855,3417.4600
2016-11-21,0.4533,3441.1100
2016-11-22,0.8120,3468.3600
2016-11-23,0.8207,3474.7300
2016-11-24,0.8005,3488.7400
2016-11-25,0.8059,3521.3000
2016-11-28,0.8280,3535.0800
2016-11-29,0.7715,3564.0400
2016-11-30,0.2480,3538.0000
2016-12-01,0.1598,3565.0400
2016-12-02,-0.2006,3528.9500
2016-12-05,-0.5976,3469.4100
2016-12-06,-0.4910,3459.1500
2016-12-07,-0.3089,3475.7500
2016-12-08,-0.3246,3470.1400
2016-12-09,-0.2120,3493.7000
2016-12-12,-0.5134,3409.1800
2016-12-13,-0.5539,3405.0400
2016-12-14,-0.7162,3378.9500
2016-12-15,-0.7370,3340.4300
2016-12-16,-0.6604,3346.0300
2016-12-19,-0.5446,3328.9800
2016-12-20,-0.6522,3309.0600
2016-12-21,-0.4273,3338.5400
2016-12-22,-0.3088,3335.6700
2016-12-23,-0.4662,3307.6000
2016-12-26,-0.3736,3322.4000
2016-12-27,-0.3470,3316.3900
2016-12-28,-0.3368,3301.8900
2016-12-29,-0.2674,3297.7600
2016-12-30,0.0200,3310.0800
2017-01-03,0.5540,3342.2300
2017-01-04,0.5265,3368.3100
2017-01-05,0.2699,3367.7900
2017-01-06,-0.0706,3347.6700
2017-01-09,-0.0290,3363.9000
2017-01-10,-0.1684,3358.2700
2017-01-11,-0.3948,3334.5000
2017-01-12,-0.4875,3317.6200
2017-01-13,-0.3071,3319.9100
2017-01-16,0.0022,3319.4500
2017-01-17,0.2534,3326.3600
2017-01-18,0.5794,3339.3700
2017-01-19,0.2317,3329.2900
2017-01-20,0.6036,3354.8900
2017-01-23,0.6132,3364.0800
2017-01-24,0.5011,3364.4500
2017-01-25,0.4643,3375.9000
2017-01-26,0.4176,3387.9600
2017-02-03,-0.0406,3364.4900
2017-02-06,0.1919,3373.2100
2017-02-07,0.1381,3365.6800
2017-02-08,0.5514,3383.2900
2017-02-09,0.7918,3396.2900
2017-02-10,0.8208,3413.4900
2017-02-13,0.7939,3436.2700
2017-02-14,0.5785,3435.8000
2017-02-15,0.3277,3421.7100
2017-02-16,0.3464,3440.9300
2017-02-17,-0.0013,3421.4400
2017-02-20,0.5529,3471.3900
2017-02-21,0.5005,3482.8200
2017-02-22,0.3318,3489.7600
2017-02-23,0.0181,3473.3200
2017-02-24,-0.2881,3473.8500
2017-02-27,-0.5270,3446.2200
2017-02-28,-0.5228,3452.8100
2017-03-01,-0.4841,3458.4400
2017-03-02,-0.4279,3435.1000
2017-03-03,-0.1862,3427.8600
2017-03-06,-0.1687,3446.4800
2017-03-07,0.0310,3453.9600
2017-03-08,-0.1392,3448.7300
2017-03-09,-0.0057,3426.9400
2017-03-10,-0.0360,3427.8900
2017-03-13,0.2989,3458.1000
2017-03-14,0.2707,3456.6900
2017-03-15,0.2490,3463.6400
2017-03-16,0.3477,3481.5100
2017-03-17,-0.0365,3445.8100
2017-03-20,-0.0154,3449.6100
2017-03-21,0.3274,3466.3500
2017-03-22,0.0003,3450.0500
2017-03-23,0.3944,3461.9800
2017-03-24,0.6794,3489.6000
2017-03-27,0.3979,3478.0400
2017-03-28,0.0118,3469.8100
2017-03-29,-0.0350,3465.1900
2017-03-30,-0.3591,3436.7600
2017-03-31,-0.1813,3456.0500
2017-04-05,0.6770,3503.8900
2017-04-06,0.7220,3514.0500
2017-04-07,0.6493,3517.4600
2017-04-10,0.2965,3505.1400
2017-04-11,0.2980,3517.3300
2017-04-12,-0.0438,3509.4400
2017-04-13,-0.1261,3514.5700
2017-04-14,-0.2825,3486.5000
2017-04-17,-0.3579,3479.9400
2017-04-18,-0.4177,3462.7400
2017-04-19,-0.5223,3445.8800
2017-04-20,-0.2879,3461.5500
2017-04-21,-0.2370,3466.7900
2017-04-24,-0.5645,3431.2600
2017-04-25,-0.3221,3440.9700
2017-04-26,-0.3519,3445.1800
2017-04-27,-0.1851,3446.7200
2017-04-28,-0.1837,3439.7500
2017-05-02,-0.5984,3426.5800
2017-05-03,-0.5966,3413.1300
2017-05-04,-0.5739,3404.3900
2017-05-05,-0.6827,3382.5500
2017-05-08,-0.6126,3358.8100
2017-05-09,-0.5229,3352.5300
2017-05-10,-0.5100,3337.7000
2017-05-11,-0.2457,3356.6500
2017-05-12,0.5348,3385.3800
2017-05-15,0.5319,3399.1900
2017-05-16,0.5790,3428.6500
2017-05-17,0.4025,3409.9700
2017-05-18,0.3308,3398.1100
2017-05-19,0.3434,3403.8500
2017-05-22,0.4439,3411.2400
2017-05-23,0.6850,3424.1900
2017-05-24,0.6324,3424.1700
2017-05-25,0.7929,3485.6600
2017-05-26,0.6454,3480.4300
2017-05-31,0.5924,3492.8800
2017-06-01,0.5131,3497.7400
2017-06-02,0.3929,3486.5100
2017-06-05,0.0620,3468.7500
2017-06-06,0.3062,3492.8800
2017-06-07,0.7080,3533.8700
2017-06-08,0.8267,3560.9800
2017-06-09,0.6883,3576.1700
2017-06-12,0.5675,3574.3900
2017-06-13,0.2489,3582.2700
2017-06-14,0.1057,3535.3000
2017-06-15,0.1083,3528.7900
2017-06-16,0.0150,3518.7600
2017-06-19,0.3658,3553.6700
2017-06-20,0.3761,3546.4900
2017-06-21,0.6109,3587.9600
2017-06-22,0.8170,3590.3400
2017-06-23,0.8044,3622.8800
2017-06-26,0.8166,3668.0900
2017-06-27,0.4071,3674.7200
2017-06-28,0.2565,3646.1700
2017-06-29,0.0597,3668.8300
2017-06-30,-0.0802,3666.8000
2017-07-03,-0.1577,3650.8500
2017-07-04,0.1342,3619.9800
2017-07-05,-0.0551,3659.6800
2017-07-06,0.1500,3660.1000
2017-07-07,0.3410,3655.9300
2017-07-10,0.3955,3653.6900
2017-07-11,0.4381,3670.8100
2017-07-12,0.4650,3658.8200
2017-07-13,0.5092,3686.9200
2017-07-14,0.3723,3703.0900
2017-07-17,0.2730,3663.5600
2017-07-18,0.2549,3667.1800
2017-07-19,0.7089,3729.7500
2017-07-20,0.6262,3747.8800
2017-07-21,0.2051,3728.6000
2017-07-24,0.1910,3743.4700
2017-07-25,-0.0639,3719.5600
2017-07-26,-0.0862,3705.3900
2017-07-27,0.2192,3712.1900
2017-07-28,0.3181,3721.8900
2017-07-31,0.3950,3737.8700
2017-08-01,0.6411,3770.3800
2017-08-02,0.4454,3760.8500
2017-08-03,0.0768,3727.8300
2017-08-04,-0.2257,3707.5800
2017-08-07,-0.1280,3726.7900
2017-08-08,-0.1083,3732.2100
2017-08-09,-0.1654,3731.0400
2017-08-10,-0.1310,3715.9200
2017-08-11,-0.6299,3647.3500
2017-08-14,-0.1111,3694.6800
2017-08-15,0.1549,3706.0600
2017-08-16,0.3717,3701.4200
2017-08-17,0.6783,3721.2800
2017-08-18,0.6190,3724.6700
2017-08-21,0.5839,3740.9900
2017-08-22,0.5427,3752.3000
2017-08-23,0.5135,3756.0900
2017-08-24,0.3787,3734.6500
2017-08-25,0.6065,3795.7500
2017-08-28,0.7164,3842.7100
2017-08-29,0.4113,3834.5400
2017-08-30,0.4881,3834.3000
2017-08-31,0.2290,3822.0900
2017-09-01,0.3071,3830.5400
2017-09-04,0.4177,3845.6200
2017-09-05,0.2398,3857.0500
2017-09-06,-0.0986,3849.4500
2017-09-07,-0.1623,3829.8700
2017-09-08,0.0094,3825.9900
2017-09-11,0.0334,3825.6500
2017-09-12,0.1905,3837.9300
2017-09-13,0.2684,3842.6100
2017-09-14,0.1027,3829.9600
2017-09-15,0.1077,3831.3000
2017-09-18,0.0993,3843.1400
2017-09-19,-0.1469,3832.1200
2017-09-20,0.1290,3842.4400
2017-09-21,-0.0088,3837.8200
2017-09-22,0.0383,3837.7300
2017-09-25,-0.3766,3817.7900
2017-09-26,-0.0994,3820.7800
2017-09-27,0.1893,3821.2000
2017-09-28,0.4013,3822.5400
2017-09-29,0.4178,3836.5000
2017-10-09,0.9485,3882.2100
2017-10-10,0.8086,3889.8600
2017-10-11,0.7732,3902.6900
2017-10-12,0.6465,3912.9500
2017-10-13,0.7444,3921.0000
2017-10-16,0.6581,3913.4500
2017-10-17,0.6023,3913.0700
2017-10-18,0.6154,3944.1600
2017-10-19,0.4945,3931.2500
2017-10-20,0.5460,3926.8500
2017-10-23,0.5734,3930.8000
2017-10-24,0.6018,3959.4000
2017-10-25,0.6986,3976.9500
2017-10-26,0.7870,3993.5800
2017-10-27,0.6462,4021.9700
2017-10-30,0.5775,4009.7200
2017-10-31,0.3037,4006.7200
2017-11-01,0.0574,3996.6200
2017-11-02,-0.0561,3997.1300
2017-11-03,0.2003,3992.7000
2017-11-06,0.5398,4020.8900
2017-11-07,0.7748,4054.2500
2017-11-08,0.6775,4048.0100
2017-11-09,0.4583,4075.9000
2017-11-10,0.6926,4111.9100
2017-11-13,0.5899,4128.0700
2017-11-14,0.3426,4099.3500
2017-11-15,-0.0875,4073.6700
2017-11-16,0.1308,4105.0100
2017-11-17,0.5419,4120.8500
2017-11-20,0.4725,4143.8300
2017-11-21,0.5346,4217.7000
2017-11-22,0.4123,4227.5700
2017-11-23,-0.6451,4102.4000
2017-11-24,-0.7233,4104.2000
2017-11-27,-0.9702,4049.9500
2017-11-28,-0.8200,4055.8200
2017-11-29,-0.7513,4053.7500
2017-11-30,-0.5486,4006.1000
2017-12-01,-0.4136,3998.1400
2017-12-04,-0.2190,4018.8600
2017-12-05,-0.0336,4040.1700
2017-12-06,0.1325,4015.8200
2017-12-07,-0.3180,3971.0600
2017-12-08,0.1127,4003.3800
2017-12-11,0.3955,4069.5000
2017-12-12,0.0503,4016.0200
2017-12-13,0.0953,4050.0900
2017-12-14,-0.0644,4026.1500
2017-12-15,-0.2056,3980.8600
2017-12-18,0.0655,3985.2900
2017-12-19,0.3194,4035.3300
2017-12-20,0.3766,4030.4900
2017-12-21,0.4702,4067.8500
2017-12-22,0.1491,4054.6000
2017-12-25,-0.0469,4041.5400
2017-12-26,0.0982,4053.6200
2017-12-27,-0.3038,3991.2100
2017-12-28,-0.0394,4018.9000
2017-12-29,0.0046,4030.8500
2018-01-02,0.7707,4087.4000
2018-01-03,0.8493,4111.3900
2018-01-04,0.8064,4128.8100
2018-01-05,0.7944,4138.7500
2018-01-08,0.8210,4160.1600
2018-01-09,0.7094,4189.3000
2018-01-10,0.7903,4207.8100
2018-01-11,0.7277,4205.5900
2018-01-12,0.5088,4225.0000
2018-01-15,0.8808,4225.2400
2018-01-16,0.8553,4258.4700
2018-01-17,0.8967,4248.1200
2018-01-18,0.8351,4271.4200
2018-01-19,0.8385,4285.4000
2018-01-22,0.8354,4336.6000
2018-01-23,0.7176,4382.6100
2018-01-24,0.4930,4389.8900
2018-01-25,0.2033,4365.0800
2018-01-26,-0.0067,4381.3000
2018-01-29,-0.4949,4302.0200
2018-01-30,-0.5705,4256.1000
2018-01-31,-0.5336,4275.9000
2018-02-01,-0.5337,4245.9000
2018-02-02,-0.4546,4271.2300
2018-02-05,-0.2596,4274.1500
2018-02-06,-0.6689,4148.8900
2018-02-07,-0.8436,4050.5000
2018-02-08,-0.7306,4012.0500
2018-02-09,-0.7238,3840.6500
2018-02-12,-0.3936,3890.1000
2018-02-13,-0.1515,3935.6300
2018-02-14,0.0623,3966.9600
2018-02-22,0.3626,4052.7300
2018-02-23,0.2746,4071.0900
2018-02-26,0.3863,4118.4200
2018-02-27,0.1544,4058.9800
2018-02-28,-0.0135,4023.6400
2018-03-01,0.0814,4049.0900
2018-03-02,-0.0322,4016.4600
2018-03-05,0.0952,4018.1000
2018-03-06,0.3899,4066.5600
2018-03-07,0.1552,4036.6500
2018-03-08,0.4787,4077.6000
2018-03-09,0.3779,4108.8700
2018-03-12,0.4086,4127.6700
2018-03-13,-0.0836,4091.2500
2018-03-14,-0.3425,4073.3400
2018-03-15,-0.2148,4096.1600
2018-03-16,-0.3616,4056.4200
2018-03-19,-0.0963,4074.2500
2018-03-20,-0.1281,4077.7000
2018-03-21,-0.1381,4061.0500
2018-03-22,-0.5113,4020.3500
2018-03-23,-0.7387,3904.9400
2018-03-26,-0.7347,3879.8900
2018-03-27,-0.5033,3913.2700
2018-03-28,-0.5431,3842.7200
2018-03-29,-0.2094,3894.0500
2018-03-30,-0.1707,3898.5000
2018-04-02,-0.2255,3886.9200
2018-04-03,-0.3571,3862.4800
2018-04-04,-0.3249,3854.8600
2018-04-09,-0.2354,3852.9300
2018-04-10,0.2413,3927.1700
2018-04-11,0.0499,3938.3400
2018-04-12,-0.0719,3898.6400
2018-04-13,-0.3177,3871.1400
2018-04-16,-0.5628,3808.8600
2018-04-17,-0.4259,3748.6400
2018-04-18,-0.2932,3766.2800
2018-04-19,0.1556,3811.8400
2018-04-20,-0.1472,3760.8500
2018-04-23,-0.0463,3766.3300
2018-04-24,0.0998,3843.4900
2018-04-25,-0.0054,3828.7000
2018-04-26,-0.2247,3755.4900
2018-04-27,-0.1602,3756.8800
2018-05-02,0.0282,3763.6500
2018-05-03,0.3545,3793.0000
2018-05-04,0.3262,3774.6000
2018-05-07,0.5445,3834.1900
2018-05-08,0.5242,3878.6800
2018-05-09,0.3511,3871.6200
2018-05-10,0.5716,3893.0600
2018-05-11,0.3203,3872.8400
2018-05-14,0.5144,3909.2900
2018-05-15,0.3956,3924.1000
2018-05-16,0.2143,3892.8400
2018-05-17,-0.1711,3864.0500
2018-05-18,0.0433,3903.0600
2018-05-21,0.2483,3921.2400
2018-05-22,-0.0687,3906.2100
2018-05-23,-0.5307,3854.5800
2018-05-24,-0.7095,3827.2200
2018-05-25,-0.6953,3816.5000
2018-05-28,-0.6439,3833.2600
2018-05-29,-0.6994,3804.0100
2018-05-30,-0.6763,3723.3700
2018-05-31,-0.3036,3802.3800
2018-06-01,-0.3861,3770.5900
2018-06-04,0.0993,3807.5800
2018-06-05,0.2580,3845.3200
2018-06-06,0.0593,3837.3500
2018-06-07,-0.1244,3831.0100
2018-06-08,-0.3543,3779.6200
2018-06-11,-0.3671,3779.9800
2018-06-12,0.0611,3825.9500
2018-06-13,-0.1559,3788.3400
2018-06-14,-0.4036,3773.3700
2018-06-15,-0.4395,3753.4300
2018-06-19,-0.7765,3621.1200
2018-06-20,-0.7796,3635.4400
2018-06-21,-0.7299,3592.9700
2018-06-22,-0.6815,3608.9000
2018-06-25,-0.7589,3560.4800
2018-06-26,-0.7061,3531.1100
2018-06-27,-0.8053,3459.2600
2018-06-28,-0.7512,3423.5300
2018-06-29,-0.3686,3510.9800
2018-07-02,-0.6471,3407.9600
2018-07-03,-0.4240,3409.2800
2018-07-04,-0.5011,3363.7500
2018-07-05,-0.3731,3342.4400
2018-07-06,-0.2189,3365.1200
